inner_id,num_rating,avg_rating,gender,beta,access_type,access
1525,32,4.15625,M,,action,0.2721829069134458
1526,104,3.1538461538461537,M,,action,0.27762354247640203
1527,69,4.086956521739131,M,,action,0.27495188342040144
1528,30,3.7666666666666666,M,,action,0.2720348204570185
1529,404,3.8514851485148514,M,,action,0.30284675953967294
1530,39,3.4615384615384617,M,,action,0.2727024815925825
1531,126,4.095238095238095,M,,action,0.27932960893854747
1532,75,3.84,M,,action,0.27540622418066646
1533,21,3.619047619047619,M,,action,0.27137042062415195
1534,29,3.896551724137931,F,,action,0.27196083763937995
1535,36,4.222222222222222,F,,action,0.2724795640326975
1536,38,3.763157894736842,M,,action,0.27262813522355506
1537,93,3.989247311827957,M,,action,0.2767783005812344
1538,27,4.37037037037037,M,,action,0.2718129926610492
1539,118,3.805084745762712,M,,action,0.2787068004459309
1540,26,4.423076923076923,M,,action,0.2717391304347826
1541,293,3.6723549488054608,M,,action,0.2929973630237328
1542,173,3.46242774566474,M,,action,0.2830455703368242
1543,165,3.690909090909091,M,,action,0.2824060999717594
1544,217,3.1013824884792625,M,,action,0.2866150759529951
1545,342,3.754385964912281,M,,action,0.2972651605231867
1546,134,3.9328358208955225,M,,action,0.2799552071668533
1547,48,3.5833333333333335,M,,action,0.2733734281027884
1548,21,3.619047619047619,M,,action,0.27137042062415195
1549,29,3.9310344827586206,M,,action,0.27196083763937995
1550,166,3.9397590361445785,M,,action,0.2824858757062147
1551,255,3.6862745098039214,M,,action,0.28977108084613157
1552,43,3.7209302325581395,F,,action,0.273000273000273
1553,31,3.806451612903226,F,,action,0.27210884353741494
1554,79,4.3544303797468356,F,,action,0.27570995312930796
1555,345,3.208695652173913,M,,action,0.2975304968759298
1556,57,3.982456140350877,F,,action,0.27404768429706766
1557,26,4.115384615384615,M,,action,0.2717391304347826
1558,51,3.588235294117647,M,,action,0.27359781121751026
1559,164,3.4939024390243905,F,,action,0.282326369282891
1560,161,4.0062111801242235,F,,action,0.2820874471086037
1561,38,2.8684210526315788,M,,action,0.27262813522355506
1562,84,3.8095238095238093,F,,action,0.27609055770292656
1563,124,3.056451612903226,M,,action,0.27917364600781686
1564,47,3.74468085106383,M,,action,0.2732987154960372
1565,24,3.5,M,,action,0.27159152634437805
1566,100,3.89,M,,action,0.27731558513588467
1567,28,4.0,F,,action,0.27188689505165853
1568,90,4.588888888888889,F,,action,0.27654867256637167
1569,66,3.5454545454545454,M,,action,0.27472527472527475
1570,153,3.947712418300654,M,,action,0.28145229383619474
1571,45,3.1777777777777776,F,,action,0.27314941272876264
1572,29,3.689655172413793,M,,action,0.27196083763937995
1573,52,3.5961538461538463,M,,action,0.27367268746579093
1574,54,3.8703703703703702,F,,action,0.2738225629791895
1575,48,3.875,F,,action,0.2733734281027884
1576,125,4.104,M,,action,0.27925160569673274
1577,31,4.161290322580645,M,,action,0.27210884353741494
1578,765,3.4496732026143793,M,,action,0.34002040122407345
1579,37,3.5405405405405403,F,,action,0.2725538293813028
1580,41,3.2195121951219514,F,,action,0.2728512960436562
1581,22,3.6363636363636362,M,,action,0.2714440825190011
1582,52,3.730769230769231,M,,action,0.27367268746579093
1583,461,3.3253796095444685,M,,action,0.30816640986132515
1584,112,3.607142857142857,M,,action,0.27824151363383415
1585,415,4.424096385542168,M,,action,0.3038590094196293
1586,554,3.332129963898917,F,,action,0.31725888324873097
1587,47,4.170212765957447,M,,action,0.2732987154960372
1588,99,3.7777777777777777,M,,action,0.2772387025228722
1589,40,4.0,M,,action,0.27277686852154936
1590,314,4.340764331210191,M,,action,0.294811320754717
1591,306,3.6209150326797386,M,,action,0.29411764705882354
1592,206,3.0388349514563107,M,,action,0.2857142857142857
1593,147,3.727891156462585,F,,action,0.2809778027535825
1594,133,4.045112781954887,M,,action,0.279876854184159
1595,23,3.5652173913043477,F,,action,0.27151778441487917
1596,230,3.5565217391304347,M,,action,0.28768699654775604
1597,184,3.494565217391304,M,,action,0.2839295854628052
1598,550,3.3018181818181818,M,,action,0.3168567807351077
1599,394,3.431472081218274,M,,action,0.30193236714975846
1600,205,3.9073170731707316,M,,action,0.2856326763781777
1601,120,4.1,F,,action,0.2788622420524261
1602,70,3.842857142857143,F,,action,0.27502750275027504
1603,24,4.166666666666667,M,,action,0.27159152634437805
1604,964,3.3122406639004147,F,,action,0.36469730123997085
1605,206,3.79126213592233,F,,action,0.2857142857142857
1606,276,3.1847826086956523,M,,action,0.2915451895043732
1607,144,2.0833333333333335,M,,action,0.2807411566535654
1608,359,3.4206128133704734,F,,action,0.2987750224081267
1609,28,3.9642857142857144,M,,action,0.27188689505165853
1610,556,3.573741007194245,M,,action,0.31746031746031744
1611,23,3.652173913043478,M,,action,0.27151778441487917
1612,795,3.4264150943396228,M,,action,0.3435245620061834
1613,61,3.3934426229508197,M,,action,0.2743484224965706
1614,21,3.0476190476190474,F,,action,0.27137042062415195
1615,254,3.1338582677165356,M,,action,0.28968713789107764
1616,228,3.0833333333333335,M,,action,0.28752156411730884
1617,91,4.208791208791209,M,,action,0.2766251728907331
1618,33,4.03030303030303,M,,action,0.2722570106180234
1619,36,3.9444444444444446,M,,action,0.2724795640326975
1620,22,3.1363636363636362,M,,action,0.2714440825190011
1621,26,3.730769230769231,M,,action,0.2717391304347826
1622,70,4.214285714285714,M,,action,0.27502750275027504
1623,350,3.005714285714286,M,,action,0.29797377830750893
1624,45,3.3555555555555556,M,,action,0.27314941272876264
1625,271,3.4391143911439115,M,,action,0.2911208151382824
1626,48,2.9791666666666665,M,,action,0.2733734281027884
1627,451,3.745011086474501,M,,action,0.30721966205837176
1628,65,3.4923076923076923,M,,action,0.274649821477616
1629,117,2.264957264957265,M,,action,0.27862914460852606
1630,260,3.8423076923076924,F,,action,0.2901915264074289
1631,768,2.7760416666666665,M,,action,0.3403675970047651
1632,34,2.9705882352941178,F,,action,0.27233115468409586
1633,106,3.5849056603773586,F,,action,0.2777777777777778
1634,793,3.780580075662043,M,,action,0.3432887058015791
1635,170,2.8,F,,action,0.2828054298642534
1636,85,3.988235294117647,M,,action,0.27616680475006905
1637,39,4.205128205128205,F,,action,0.2727024815925825
1638,551,3.658802177858439,M,,action,0.31695721077654515
1639,161,2.472049689440994,M,,action,0.2820874471086037
1640,232,2.6810344827586206,M,,action,0.28785261945883706
1641,74,3.5,M,,action,0.27533039647577096
1642,233,4.28755364806867,M,,action,0.28793550244745175
1643,48,3.0625,M,,action,0.2733734281027884
1644,522,4.061302681992337,F,,action,0.314070351758794
1645,62,3.064516129032258,M,,action,0.27442371020856204
1646,882,3.2301587301587302,M,,action,0.3541076487252125
1647,149,3.442953020134228,M,,action,0.281135788585887
1648,57,3.8421052631578947,M,,action,0.27404768429706766
1649,213,3.647887323943662,M,,action,0.286286859433152
1650,35,3.2,M,,action,0.2724053391446472
1651,27,3.3703703703703702,M,,action,0.2718129926610492
1652,25,3.92,M,,action,0.271665308340125
1653,47,4.446808510638298,F,,action,0.2732987154960372
1654,175,3.8,M,,action,0.2832058906825262
1655,25,3.48,M,,action,0.271665308340125
1656,45,3.888888888888889,F,,action,0.27314941272876264
1657,398,3.419597989949749,F,,action,0.3022974607013301
1658,57,2.7719298245614037,F,,action,0.27404768429706766
1659,62,3.967741935483871,F,,action,0.27442371020856204
1660,37,3.891891891891892,M,,action,0.2725538293813028
1661,25,3.64,M,,action,0.271665308340125
1662,46,4.130434782608695,M,,action,0.273224043715847
1663,20,3.4,F,,action,0.27129679869777534
1664,63,3.6825396825396823,M,,action,0.2744990392533626
1665,397,3.3425692695214106,M,,action,0.3022061045633122
1666,499,3.4128256513026054,M,,action,0.3118178983473652
1667,29,4.0,M,,action,0.27196083763937995
1668,30,3.7333333333333334,F,,action,0.2720348204570185
1669,56,4.714285714285714,F,,action,0.273972602739726
1670,638,3.8620689655172415,M,,action,0.3259452411994785
1671,39,3.7435897435897436,M,,action,0.2727024815925825
1672,81,4.37037037037037,M,,action,0.27586206896551724
1673,22,3.727272727272727,M,,action,0.2714440825190011
1674,565,3.208849557522124,F,,action,0.3183699458771092
1675,865,3.492485549132948,M,,action,0.3519887363604365
1676,43,3.558139534883721,M,,action,0.273000273000273
1677,122,3.4508196721311477,F,,action,0.27901785714285715
1678,82,3.926829268292683,M,,action,0.27593818984547464
1679,1850,3.5556756756756758,M,,action,0.5387931034482759
1680,121,4.132231404958677,M,,action,0.2789400278940028
1681,27,4.407407407407407,M,,action,0.2718129926610492
1682,175,3.4857142857142858,F,,action,0.2832058906825262
1683,62,4.032258064516129,M,,action,0.27442371020856204
1684,430,3.574418604651163,M,,action,0.3052503052503053
1685,28,3.5357142857142856,M,,action,0.27188689505165853
1686,393,3.5318066157760812,M,,action,0.3018412315122246
1687,132,3.5757575757575757,F,,action,0.27979854504756574
1688,128,3.609375,M,,action,0.2794857462269424
1689,149,3.5167785234899327,M,,action,0.281135788585887
1690,50,3.52,F,,action,0.2735229759299781
1691,207,4.478260869565218,M,,action,0.2857959416976279
1692,310,3.7419354838709675,M,,action,0.2944640753828033
1693,398,3.741206030150754,M,,action,0.3022974607013301
1694,196,3.6530612244897958,M,,action,0.2849002849002849
1695,314,3.621019108280255,M,,action,0.294811320754717
1696,354,4.18361581920904,F,,action,0.29832935560859186
1697,957,3.9310344827586206,M,,action,0.36376864314296103
1698,348,4.313218390804598,F,,action,0.29779630732578916
1699,45,3.533333333333333,M,,action,0.27314941272876264
1700,552,3.5543478260869565,F,,action,0.31705770450221943
1701,80,4.55,M,,action,0.27578599007170435
1702,26,4.076923076923077,M,,action,0.2717391304347826
1703,36,4.194444444444445,M,,action,0.2724795640326975
1704,85,3.6941176470588237,F,,action,0.27616680475006905
1705,210,3.8,M,,action,0.2860411899313501
1706,88,4.329545454545454,M,,action,0.2763957987838585
1707,22,3.8636363636363638,M,,action,0.2714440825190011
1708,210,3.704761904761905,M,,action,0.2860411899313501
1709,79,3.6582278481012658,M,,action,0.27570995312930796
1710,29,3.6206896551724137,F,,action,0.27196083763937995
1711,511,3.512720156555773,M,,action,0.3129890453834116
1712,21,3.3333333333333335,M,,action,0.27137042062415195
1713,274,3.510948905109489,M,,action,0.2913752913752914
1714,46,3.4565217391304346,M,,action,0.273224043715847
1715,195,3.476923076923077,M,,action,0.28481913984619767
1716,424,3.8160377358490565,F,,action,0.30469226081657524
1717,32,4.46875,M,,action,0.2721829069134458
1718,26,2.769230769230769,M,,action,0.2717391304347826
1719,46,4.021739130434782,M,,action,0.273224043715847
1720,115,2.365217391304348,M,,action,0.278473962684489
1721,206,4.242718446601942,M,,action,0.2857142857142857
1722,146,3.671232876712329,M,,action,0.2808988764044944
1723,159,4.10062893081761,M,,action,0.281928390188892
1724,36,3.75,M,,action,0.2724795640326975
1725,382,2.350785340314136,M,,action,0.3008423586040915
1726,514,4.035019455252918,M,,action,0.3132832080200501
1727,47,4.212765957446808,M,,action,0.2732987154960372
1728,58,3.086206896551724,M,,action,0.2741228070175438
1729,24,3.5,F,,action,0.27159152634437805
1730,68,3.3970588235294117,F,,action,0.2748763056624519
1731,34,4.470588235294118,M,,action,0.27233115468409586
1732,839,3.5280095351609058,M,,action,0.3487966515521451
1733,74,4.27027027027027,M,,action,0.27533039647577096
1734,77,3.2337662337662336,M,,action,0.2755580049600441
1735,195,3.235897435897436,M,,action,0.28481913984619767
1736,775,3.410322580645161,M,,action,0.34118048447628796
1737,67,3.7313432835820897,M,,action,0.2748007694421544
1738,78,3.769230769230769,M,,action,0.27563395810363833
1739,66,4.0,M,,action,0.27472527472527475
1740,660,3.9757575757575756,M,,action,0.3282994090610637
1741,47,3.617021276595745,M,,action,0.2732987154960372
1742,95,3.968421052631579,M,,action,0.27693159789531985
1743,140,4.064285714285714,M,,action,0.28042624789680315
1744,70,3.7142857142857144,M,,action,0.27502750275027504
1745,326,4.404907975460123,M,,action,0.2958579881656805
1746,108,2.138888888888889,M,,action,0.27793218454697055
1747,589,3.4906621392190154,M,,action,0.3208213025344883
1748,562,2.9181494661921707,M,,action,0.3180661577608142
1749,73,2.9726027397260273,M,,action,0.27525461051472616
1750,21,4.428571428571429,M,,action,0.27137042062415195
1751,434,3.834101382488479,M,,action,0.3056234718826406
1752,284,3.936619718309859,M,,action,0.29222676797194624
1753,29,3.0,M,,action,0.27196083763937995
1754,368,3.5706521739130435,F,,action,0.2995805871779509
1755,49,3.204081632653061,F,,action,0.27344818156959255
1756,385,3.690909090909091,M,,action,0.30111412225233364
1757,430,3.9465116279069767,F,,action,0.3052503052503053
1758,254,3.720472440944882,M,,action,0.28968713789107764
1759,66,3.803030303030303,F,,action,0.27472527472527475
1760,113,2.15929203539823,M,,action,0.27831895352073477
1761,74,3.8513513513513513,M,,action,0.27533039647577096
1762,26,3.769230769230769,M,,action,0.2717391304347826
1763,613,4.091353996737357,M,,action,0.3233107015842224
1764,106,3.981132075471698,M,,action,0.2777777777777778
1765,26,3.230769230769231,F,,action,0.2717391304347826
1766,306,3.5751633986928106,M,,action,0.29411764705882354
1767,142,3.4859154929577465,M,,action,0.28058361391694725
1768,73,2.7534246575342465,M,,action,0.27525461051472616
1769,89,3.269662921348315,M,,action,0.27647221454243853
1770,24,4.333333333333333,M,,action,0.27159152634437805
1771,34,3.3823529411764706,M,,action,0.27233115468409586
1772,61,3.7704918032786887,M,,action,0.2743484224965706
1773,40,3.275,M,,action,0.27277686852154936
1774,155,3.7225806451612904,M,,action,0.28161081385525205
1775,422,3.2748815165876777,M,,action,0.3045066991473812
1776,55,3.890909090909091,M,,action,0.27389756231169543
1777,546,3.54029304029304,M,,action,0.31645569620253167
1778,149,3.295302013422819,M,,action,0.281135788585887
1779,616,2.9626623376623376,M,,action,0.3236245954692557
1780,106,3.4150943396226414,F,,action,0.2777777777777778
1781,38,3.5789473684210527,M,,action,0.27262813522355506
1782,21,3.5714285714285716,M,,action,0.27137042062415195
1783,52,2.980769230769231,M,,action,0.27367268746579093
1784,54,3.0555555555555554,M,,action,0.2738225629791895
1785,53,4.018867924528302,M,,action,0.27374760470845877
1786,28,3.3214285714285716,M,,action,0.27188689505165853
1787,32,3.84375,M,,action,0.2721829069134458
1788,58,4.172413793103448,M,,action,0.2741228070175438
1789,339,3.8731563421828907,M,,action,0.297000297000297
1790,145,3.586206896551724,M,,action,0.2808199943836001
1791,39,3.871794871794872,F,,action,0.2727024815925825
1792,287,3.4006968641114983,M,,action,0.2924831822170225
1793,453,2.4282560706401766,M,,action,0.3074085459575776
1794,25,4.32,M,,action,0.271665308340125
1795,176,3.9886363636363638,M,,action,0.28328611898017
1796,175,4.177142857142857,M,,action,0.2832058906825262
1797,67,3.5970149253731343,M,,action,0.2748007694421544
1798,91,3.5164835164835164,M,,action,0.2766251728907331
1799,252,3.615079365079365,M,,action,0.2895193977996526
1800,21,3.9523809523809526,F,,action,0.27137042062415195
1801,211,4.033175355450237,M,,action,0.28612303290414876
1802,284,3.433098591549296,M,,action,0.29222676797194624
1803,116,3.4051724137931036,M,,action,0.2785515320334262
1804,174,4.086206896551724,M,,action,0.28312570781426954
1805,214,4.233644859813084,M,,action,0.286368843069874
1806,202,3.6435643564356437,M,,action,0.28538812785388123
1807,31,3.4193548387096775,F,,action,0.27210884353741494
1808,56,3.142857142857143,F,,action,0.273972602739726
1809,40,3.775,M,,action,0.27277686852154936
1810,30,3.9,M,,action,0.2720348204570185
1811,698,3.7765042979942693,F,,action,0.3324468085106383
1812,22,3.5,F,,action,0.2714440825190011
1813,49,3.63265306122449,M,,action,0.27344818156959255
1814,39,3.7948717948717947,M,,action,0.2727024815925825
1815,62,4.096774193548387,F,,action,0.27442371020856204
1816,123,3.016260162601626,M,,action,0.27909572983533354
1817,43,3.6511627906976742,M,,action,0.273000273000273
1818,116,3.7327586206896552,F,,action,0.2785515320334262
1819,317,3.684542586750789,M,,action,0.29507229271171437
1820,27,4.037037037037037,M,,action,0.2718129926610492
1821,67,3.8507462686567164,F,,action,0.2748007694421544
1822,28,4.0,F,,action,0.27188689505165853
1823,159,3.3647798742138364,F,,action,0.281928390188892
1824,151,3.5165562913907285,M,,action,0.2812939521800281
1825,57,3.5964912280701755,M,,action,0.27404768429706766
1826,49,3.5918367346938775,F,,action,0.27344818156959255
1827,143,3.370629370629371,M,,action,0.280662363177098
