inner_id,num_rating,num_rating_q,avg_rating,avg_rating_q,beta,access_type,access
4666,37,"(19.999, 44.0]",4.378378378378378,"(4.0, 4.963]",,data,0.9983810037776578
4667,32,"(19.999, 44.0]",4.28125,"(4.0, 4.963]",,data,0.8634646519158122
4668,45,"(44.0, 96.0]",3.688888888888889,"(3.444, 3.735]",,data,1.2142471667566108
4669,103,"(96.0, 208.0]",3.378640776699029,"(1.014, 3.444]",,data,2.7792768483540202
4670,167,"(96.0, 208.0]",3.8802395209580838,"(3.735, 4.0]",,data,4.506206152185645
4671,23,"(19.999, 44.0]",3.5652173913043477,"(3.444, 3.735]",,data,0.62061521856449
4672,528,"(208.0, 2314.0]",3.8181818181818183,"(3.735, 4.0]",,data,14.247166756610902
4673,95,"(44.0, 96.0]",4.094736842105263,"(4.0, 4.963]",,data,2.5634106853750676
4674,333,"(208.0, 2314.0]",3.795795795795796,"(3.735, 4.0]",,data,8.985429033998921
4675,33,"(19.999, 44.0]",3.606060606060606,"(3.444, 3.735]",,data,0.8904479222881814
4676,22,"(19.999, 44.0]",4.2272727272727275,"(4.0, 4.963]",,data,0.5936319481921208
4677,86,"(44.0, 96.0]",3.616279069767442,"(3.444, 3.735]",,data,2.3205612520237455
4678,62,"(44.0, 96.0]",3.306451612903226,"(1.014, 3.444]",,data,1.6729627630868862
4679,322,"(208.0, 2314.0]",3.739130434782609,"(3.735, 4.0]",,data,8.68861305990286
4680,162,"(96.0, 208.0]",3.8333333333333335,"(3.735, 4.0]",,data,4.371289800323799
4681,784,"(208.0, 2314.0]",3.5471938775510203,"(3.444, 3.735]",,data,21.154883971937398
4682,66,"(44.0, 96.0]",2.712121212121212,"(1.014, 3.444]",,data,1.7808958445763627
4683,64,"(44.0, 96.0]",3.703125,"(3.444, 3.735]",,data,1.7269293038316245
4684,169,"(96.0, 208.0]",3.1242603550295858,"(1.014, 3.444]",,data,4.560172692930383
4685,91,"(44.0, 96.0]",4.362637362637362,"(4.0, 4.963]",,data,2.455477603885591
4686,116,"(96.0, 208.0]",4.25,"(4.0, 4.963]",,data,3.130059363194819
4687,132,"(96.0, 208.0]",3.75,"(3.735, 4.0]",,data,3.5617916891527255
4688,72,"(44.0, 96.0]",3.9027777777777777,"(3.735, 4.0]",,data,1.9427954668105774
4689,74,"(44.0, 96.0]",3.810810810810811,"(3.735, 4.0]",,data,1.9967620075553156
4690,76,"(44.0, 96.0]",3.4078947368421053,"(1.014, 3.444]",,data,2.0507285483000537
4691,33,"(19.999, 44.0]",3.515151515151515,"(3.444, 3.735]",,data,0.8904479222881814
4692,49,"(44.0, 96.0]",3.979591836734694,"(3.735, 4.0]",,data,1.3221802482460874
4693,70,"(44.0, 96.0]",4.171428571428572,"(4.0, 4.963]",,data,1.8888289260658393
4694,30,"(19.999, 44.0]",3.1666666666666665,"(1.014, 3.444]",,data,0.809498111171074
4695,27,"(19.999, 44.0]",3.8518518518518516,"(3.735, 4.0]",,data,0.7285483000539665
4696,148,"(96.0, 208.0]",4.20945945945946,"(4.0, 4.963]",,data,3.9935240151106313
4697,27,"(19.999, 44.0]",3.7037037037037037,"(3.444, 3.735]",,data,0.7285483000539665
4698,169,"(96.0, 208.0]",3.21301775147929,"(1.014, 3.444]",,data,4.560172692930383
4699,162,"(96.0, 208.0]",3.3209876543209877,"(1.014, 3.444]",,data,4.371289800323799
4700,63,"(44.0, 96.0]",4.380952380952381,"(4.0, 4.963]",,data,1.6999460334592553
4701,44,"(19.999, 44.0]",4.068181818181818,"(4.0, 4.963]",,data,1.1872638963842417
4702,23,"(19.999, 44.0]",3.6956521739130435,"(3.444, 3.735]",,data,0.62061521856449
4703,328,"(208.0, 2314.0]",2.3780487804878048,"(1.014, 3.444]",,data,8.850512682137076
4704,224,"(208.0, 2314.0]",3.9776785714285716,"(3.735, 4.0]",,data,6.044252563410685
4705,108,"(96.0, 208.0]",3.4074074074074074,"(1.014, 3.444]",,data,2.914193200215866
4706,41,"(19.999, 44.0]",3.292682926829268,"(1.014, 3.444]",,data,1.1063140852671345
4707,406,"(208.0, 2314.0]",3.8448275862068964,"(3.735, 4.0]",,data,10.955207771181867
4708,56,"(44.0, 96.0]",3.607142857142857,"(3.444, 3.735]",,data,1.5110631408526713
4709,35,"(19.999, 44.0]",3.9714285714285715,"(3.735, 4.0]",,data,0.9444144630329196
4710,124,"(96.0, 208.0]",3.7983870967741935,"(3.735, 4.0]",,data,3.3459255261737724
4711,37,"(19.999, 44.0]",2.945945945945946,"(1.014, 3.444]",,data,0.9983810037776578
4712,66,"(44.0, 96.0]",3.303030303030303,"(1.014, 3.444]",,data,1.7808958445763627
4713,62,"(44.0, 96.0]",3.6774193548387095,"(3.444, 3.735]",,data,1.6729627630868862
4714,509,"(208.0, 2314.0]",3.6286836935166993,"(3.444, 3.735]",,data,13.73448461953589
4715,68,"(44.0, 96.0]",4.264705882352941,"(4.0, 4.963]",,data,1.834862385321101
4716,81,"(44.0, 96.0]",3.9876543209876543,"(3.735, 4.0]",,data,2.1856449001618996
4717,138,"(96.0, 208.0]",4.065217391304348,"(4.0, 4.963]",,data,3.7236913113869403
4718,32,"(19.999, 44.0]",4.25,"(4.0, 4.963]",,data,0.8634646519158122
4719,47,"(44.0, 96.0]",4.191489361702128,"(4.0, 4.963]",,data,1.268213707501349
4720,71,"(44.0, 96.0]",4.014084507042254,"(4.0, 4.963]",,data,1.9158121964382084
4721,31,"(19.999, 44.0]",3.870967741935484,"(3.735, 4.0]",,data,0.8364813815434431
4722,33,"(19.999, 44.0]",4.2727272727272725,"(4.0, 4.963]",,data,0.8904479222881814
4723,33,"(19.999, 44.0]",4.121212121212121,"(4.0, 4.963]",,data,0.8904479222881814
4724,1006,"(208.0, 2314.0]",3.158051689860835,"(1.014, 3.444]",,data,27.145169994603346
4725,283,"(208.0, 2314.0]",3.628975265017668,"(3.444, 3.735]",,data,7.6362655153804635
4726,55,"(44.0, 96.0]",3.7818181818181817,"(3.735, 4.0]",,data,1.4840798704803022
4727,698,"(208.0, 2314.0]",3.489971346704871,"(3.444, 3.735]",,data,18.834322719913654
4728,235,"(208.0, 2314.0]",3.8170212765957445,"(3.735, 4.0]",,data,6.341068537506746
4729,27,"(19.999, 44.0]",3.888888888888889,"(3.735, 4.0]",,data,0.7285483000539665
4730,55,"(44.0, 96.0]",4.054545454545455,"(4.0, 4.963]",,data,1.4840798704803022
4731,685,"(208.0, 2314.0]",3.6963503649635037,"(3.444, 3.735]",,data,18.483540205072853
4732,104,"(96.0, 208.0]",3.8846153846153846,"(3.735, 4.0]",,data,2.8062601187263896
4733,171,"(96.0, 208.0]",4.093567251461988,"(4.0, 4.963]",,data,4.614139233675122
4734,106,"(96.0, 208.0]",4.0,"(3.735, 4.0]",,data,2.860226659471128
4735,318,"(208.0, 2314.0]",3.3270440251572326,"(1.014, 3.444]",,data,8.580679978413382
4736,109,"(96.0, 208.0]",4.293577981651376,"(4.0, 4.963]",,data,2.941176470588235
4737,195,"(96.0, 208.0]",3.533333333333333,"(3.444, 3.735]",,data,5.26173772261198
4738,107,"(96.0, 208.0]",3.8411214953271027,"(3.735, 4.0]",,data,2.887209929843497
4739,51,"(44.0, 96.0]",3.980392156862745,"(3.735, 4.0]",,data,1.3761467889908259
4740,22,"(19.999, 44.0]",4.409090909090909,"(4.0, 4.963]",,data,0.5936319481921208
4741,249,"(208.0, 2314.0]",3.4016064257028114,"(1.014, 3.444]",,data,6.718834322719913
4742,30,"(19.999, 44.0]",4.1,"(4.0, 4.963]",,data,0.809498111171074
4743,66,"(44.0, 96.0]",4.075757575757576,"(4.0, 4.963]",,data,1.7808958445763627
4744,103,"(96.0, 208.0]",3.8737864077669903,"(3.735, 4.0]",,data,2.7792768483540202
4745,96,"(44.0, 96.0]",3.53125,"(3.444, 3.735]",,data,2.5903939557474365
4746,240,"(208.0, 2314.0]",3.466666666666667,"(3.444, 3.735]",,data,6.475984889368592
4747,363,"(208.0, 2314.0]",4.21763085399449,"(4.0, 4.963]",,data,9.794927145169995
4748,20,"(19.999, 44.0]",3.65,"(3.444, 3.735]",,data,0.5396654074473827
4749,254,"(208.0, 2314.0]",4.015748031496063,"(4.0, 4.963]",,data,6.853750674581758
4750,29,"(19.999, 44.0]",4.0,"(3.735, 4.0]",,data,0.7825148407987047
4751,24,"(19.999, 44.0]",4.166666666666667,"(4.0, 4.963]",,data,0.6475984889368591
4752,63,"(44.0, 96.0]",3.5714285714285716,"(3.444, 3.735]",,data,1.6999460334592553
4753,248,"(208.0, 2314.0]",3.6693548387096775,"(3.444, 3.735]",,data,6.691851052347545
4754,25,"(19.999, 44.0]",4.76,"(4.0, 4.963]",,data,0.6745817593092283
4755,27,"(19.999, 44.0]",3.7037037037037037,"(3.444, 3.735]",,data,0.7285483000539665
4756,97,"(96.0, 208.0]",4.154639175257732,"(4.0, 4.963]",,data,2.617377226119806
4757,25,"(19.999, 44.0]",3.76,"(3.735, 4.0]",,data,0.6745817593092283
4758,49,"(44.0, 96.0]",3.877551020408163,"(3.735, 4.0]",,data,1.3221802482460874
4759,57,"(44.0, 96.0]",3.754385964912281,"(3.735, 4.0]",,data,1.5380464112250405
4760,39,"(19.999, 44.0]",3.4871794871794872,"(3.444, 3.735]",,data,1.0523475445223962
4761,73,"(44.0, 96.0]",4.068493150684931,"(4.0, 4.963]",,data,1.9697787371829465
4762,57,"(44.0, 96.0]",3.9473684210526314,"(3.735, 4.0]",,data,1.5380464112250405
4763,40,"(19.999, 44.0]",4.125,"(4.0, 4.963]",,data,1.0793308148947653
4764,267,"(208.0, 2314.0]",4.052434456928839,"(4.0, 4.963]",,data,7.204533189422559
4765,42,"(19.999, 44.0]",3.5476190476190474,"(3.444, 3.735]",,data,1.1332973556395036
4766,47,"(44.0, 96.0]",3.6382978723404253,"(3.444, 3.735]",,data,1.268213707501349
4767,72,"(44.0, 96.0]",4.166666666666667,"(4.0, 4.963]",,data,1.9427954668105774
4768,65,"(44.0, 96.0]",3.353846153846154,"(1.014, 3.444]",,data,1.7539125742039936
4769,33,"(19.999, 44.0]",3.6666666666666665,"(3.444, 3.735]",,data,0.8904479222881814
4770,513,"(208.0, 2314.0]",3.7582846003898633,"(3.735, 4.0]",,data,13.842417701025363
4771,100,"(96.0, 208.0]",4.12,"(4.0, 4.963]",,data,2.698327037236913
4772,103,"(96.0, 208.0]",4.145631067961165,"(4.0, 4.963]",,data,2.7792768483540202
4773,194,"(96.0, 208.0]",4.283505154639175,"(4.0, 4.963]",,data,5.234754452239612
4774,20,"(19.999, 44.0]",3.4,"(1.014, 3.444]",,data,0.5396654074473827
4775,25,"(19.999, 44.0]",4.4,"(4.0, 4.963]",,data,0.6745817593092283
4776,37,"(19.999, 44.0]",3.972972972972973,"(3.735, 4.0]",,data,0.9983810037776578
4777,36,"(19.999, 44.0]",4.25,"(4.0, 4.963]",,data,0.9713977334052887
4778,213,"(208.0, 2314.0]",4.197183098591549,"(4.0, 4.963]",,data,5.747436589314625
4779,110,"(96.0, 208.0]",4.1909090909090905,"(4.0, 4.963]",,data,2.9681597409606044
4780,43,"(19.999, 44.0]",3.9767441860465116,"(3.735, 4.0]",,data,1.1602806260118728
4781,117,"(96.0, 208.0]",3.700854700854701,"(3.444, 3.735]",,data,3.1570426335671886
4782,55,"(44.0, 96.0]",3.709090909090909,"(3.444, 3.735]",,data,1.4840798704803022
4783,409,"(208.0, 2314.0]",4.034229828850855,"(4.0, 4.963]",,data,11.036157582298975
4784,271,"(208.0, 2314.0]",4.018450184501845,"(4.0, 4.963]",,data,7.312466270912034
4785,390,"(208.0, 2314.0]",3.8,"(3.735, 4.0]",,data,10.52347544522396
4786,30,"(19.999, 44.0]",3.066666666666667,"(1.014, 3.444]",,data,0.809498111171074
4787,303,"(208.0, 2314.0]",3.363036303630363,"(1.014, 3.444]",,data,8.175930922827847
4788,270,"(208.0, 2314.0]",3.4814814814814814,"(3.444, 3.735]",,data,7.285483000539665
4789,378,"(208.0, 2314.0]",3.394179894179894,"(1.014, 3.444]",,data,10.199676200755531
4790,250,"(208.0, 2314.0]",3.176,"(1.014, 3.444]",,data,6.7458175930922835
4791,25,"(19.999, 44.0]",3.8,"(3.735, 4.0]",,data,0.6745817593092283
4792,173,"(96.0, 208.0]",3.1560693641618496,"(1.014, 3.444]",,data,4.6681057744198595
4793,102,"(96.0, 208.0]",4.294117647058823,"(4.0, 4.963]",,data,2.7522935779816518
4794,116,"(96.0, 208.0]",4.068965517241379,"(4.0, 4.963]",,data,3.130059363194819
4795,341,"(208.0, 2314.0]",3.6099706744868034,"(3.444, 3.735]",,data,9.201295196977874
4796,57,"(44.0, 96.0]",4.017543859649122,"(4.0, 4.963]",,data,1.5380464112250405
4797,119,"(96.0, 208.0]",3.411764705882353,"(1.014, 3.444]",,data,3.211009174311927
4798,58,"(44.0, 96.0]",3.7413793103448274,"(3.735, 4.0]",,data,1.5650296815974094
4799,253,"(208.0, 2314.0]",3.2766798418972334,"(1.014, 3.444]",,data,6.82676740420939
4800,196,"(96.0, 208.0]",4.73469387755102,"(4.0, 4.963]",,data,5.2887209929843495
4801,640,"(208.0, 2314.0]",4.0703125,"(4.0, 4.963]",,data,17.269293038316246
4802,37,"(19.999, 44.0]",3.7837837837837838,"(3.735, 4.0]",,data,0.9983810037776578
4803,47,"(44.0, 96.0]",2.4680851063829787,"(1.014, 3.444]",,data,1.268213707501349
4804,35,"(19.999, 44.0]",3.7142857142857144,"(3.444, 3.735]",,data,0.9444144630329196
4805,159,"(96.0, 208.0]",3.9748427672955975,"(3.735, 4.0]",,data,4.290339989206691
4806,92,"(44.0, 96.0]",3.619565217391304,"(3.444, 3.735]",,data,2.48246087425796
4807,939,"(208.0, 2314.0]",3.2747603833865813,"(1.014, 3.444]",,data,25.33729087965461
4808,178,"(96.0, 208.0]",4.01685393258427,"(4.0, 4.963]",,data,4.803022126281705
4809,197,"(96.0, 208.0]",3.1522842639593907,"(1.014, 3.444]",,data,5.315704263356719
4810,42,"(19.999, 44.0]",4.119047619047619,"(4.0, 4.963]",,data,1.1332973556395036
4811,127,"(96.0, 208.0]",3.2598425196850394,"(1.014, 3.444]",,data,3.426875337290879
4812,104,"(96.0, 208.0]",4.1826923076923075,"(4.0, 4.963]",,data,2.8062601187263896
4813,165,"(96.0, 208.0]",3.4545454545454546,"(3.444, 3.735]",,data,4.452239611440906
4814,222,"(208.0, 2314.0]",4.405405405405405,"(4.0, 4.963]",,data,5.990286022665947
4815,372,"(208.0, 2314.0]",4.223118279569892,"(4.0, 4.963]",,data,10.037776578521317
4816,92,"(44.0, 96.0]",4.380434782608695,"(4.0, 4.963]",,data,2.48246087425796
4817,50,"(44.0, 96.0]",3.96,"(3.735, 4.0]",,data,1.3491635186184565
4818,546,"(208.0, 2314.0]",3.793040293040293,"(3.735, 4.0]",,data,14.732865623313545
4819,36,"(19.999, 44.0]",3.4444444444444446,"(1.014, 3.444]",,data,0.9713977334052887
4820,234,"(208.0, 2314.0]",3.4401709401709404,"(1.014, 3.444]",,data,6.314085267134377
4821,28,"(19.999, 44.0]",3.392857142857143,"(1.014, 3.444]",,data,0.7555315704263357
4822,470,"(208.0, 2314.0]",3.3382978723404255,"(1.014, 3.444]",,data,12.682137075013491
4823,227,"(208.0, 2314.0]",3.7709251101321586,"(3.735, 4.0]",,data,6.125202374527793
4824,49,"(44.0, 96.0]",3.938775510204082,"(3.735, 4.0]",,data,1.3221802482460874
4825,163,"(96.0, 208.0]",3.754601226993865,"(3.735, 4.0]",,data,4.398273070696169
4826,72,"(44.0, 96.0]",3.375,"(1.014, 3.444]",,data,1.9427954668105774
4827,100,"(96.0, 208.0]",3.62,"(3.444, 3.735]",,data,2.698327037236913
4828,323,"(208.0, 2314.0]",3.780185758513932,"(3.735, 4.0]",,data,8.715596330275229
4829,114,"(96.0, 208.0]",3.5350877192982457,"(3.444, 3.735]",,data,3.076092822450081
4830,237,"(208.0, 2314.0]",4.10126582278481,"(4.0, 4.963]",,data,6.395035078251484
4831,131,"(96.0, 208.0]",3.7709923664122136,"(3.735, 4.0]",,data,3.534808418780356
4832,81,"(44.0, 96.0]",4.037037037037037,"(4.0, 4.963]",,data,2.1856449001618996
4833,280,"(208.0, 2314.0]",3.6285714285714286,"(3.444, 3.735]",,data,7.555315704263357
4834,83,"(44.0, 96.0]",3.7228915662650603,"(3.444, 3.735]",,data,2.239611440906638
4835,65,"(44.0, 96.0]",3.476923076923077,"(3.444, 3.735]",,data,1.7539125742039936
4836,328,"(208.0, 2314.0]",3.274390243902439,"(1.014, 3.444]",,data,8.850512682137076
4837,39,"(19.999, 44.0]",3.8205128205128207,"(3.735, 4.0]",,data,1.0523475445223962
4838,23,"(19.999, 44.0]",3.0434782608695654,"(1.014, 3.444]",,data,0.62061521856449
4839,72,"(44.0, 96.0]",3.736111111111111,"(3.735, 4.0]",,data,1.9427954668105774
4840,92,"(44.0, 96.0]",3.641304347826087,"(3.444, 3.735]",,data,2.48246087425796
4841,69,"(44.0, 96.0]",4.0,"(3.735, 4.0]",,data,1.8618456556934702
4842,116,"(96.0, 208.0]",4.068965517241379,"(4.0, 4.963]",,data,3.130059363194819
4843,29,"(19.999, 44.0]",3.9655172413793105,"(3.735, 4.0]",,data,0.7825148407987047
4844,153,"(96.0, 208.0]",3.9411764705882355,"(3.735, 4.0]",,data,4.128440366972478
4845,30,"(19.999, 44.0]",3.5,"(3.444, 3.735]",,data,0.809498111171074
4846,72,"(44.0, 96.0]",4.013888888888889,"(4.0, 4.963]",,data,1.9427954668105774
4847,54,"(44.0, 96.0]",3.8518518518518516,"(3.735, 4.0]",,data,1.457096600107933
4848,157,"(96.0, 208.0]",3.9936305732484074,"(3.735, 4.0]",,data,4.236373448461954
4849,37,"(19.999, 44.0]",4.0,"(3.735, 4.0]",,data,0.9983810037776578
4850,24,"(19.999, 44.0]",3.6666666666666665,"(3.444, 3.735]",,data,0.6475984889368591
4851,243,"(208.0, 2314.0]",3.7613168724279835,"(3.735, 4.0]",,data,6.556934700485699
4852,38,"(19.999, 44.0]",4.105263157894737,"(4.0, 4.963]",,data,1.0253642741500268
4853,164,"(96.0, 208.0]",3.798780487804878,"(3.735, 4.0]",,data,4.425256341068538
4854,219,"(208.0, 2314.0]",3.0228310502283104,"(1.014, 3.444]",,data,5.90933621154884
4855,79,"(44.0, 96.0]",3.7468354430379747,"(3.735, 4.0]",,data,2.1316783594171613
4856,61,"(44.0, 96.0]",3.262295081967213,"(1.014, 3.444]",,data,1.645979492714517
4857,113,"(96.0, 208.0]",4.04424778761062,"(4.0, 4.963]",,data,3.049109552077712
4858,43,"(19.999, 44.0]",4.232558139534884,"(4.0, 4.963]",,data,1.1602806260118728
4859,48,"(44.0, 96.0]",3.8958333333333335,"(3.735, 4.0]",,data,1.2951969778737182
4860,197,"(96.0, 208.0]",3.8426395939086295,"(3.735, 4.0]",,data,5.315704263356719
4861,94,"(44.0, 96.0]",3.478723404255319,"(3.444, 3.735]",,data,2.536427415002698
4862,31,"(19.999, 44.0]",3.5806451612903225,"(3.444, 3.735]",,data,0.8364813815434431
4863,33,"(19.999, 44.0]",4.181818181818182,"(4.0, 4.963]",,data,0.8904479222881814
4864,246,"(208.0, 2314.0]",3.3821138211382116,"(1.014, 3.444]",,data,6.637884511602807
4865,75,"(44.0, 96.0]",4.026666666666666,"(4.0, 4.963]",,data,2.0237452779276848
4866,622,"(208.0, 2314.0]",3.8215434083601285,"(3.735, 4.0]",,data,16.7835941716136
4867,179,"(96.0, 208.0]",3.7094972067039107,"(3.444, 3.735]",,data,4.830005396654075
4868,285,"(208.0, 2314.0]",3.3263157894736843,"(1.014, 3.444]",,data,7.690232056125203
4869,116,"(96.0, 208.0]",3.689655172413793,"(3.444, 3.735]",,data,3.130059363194819
4870,21,"(19.999, 44.0]",4.0,"(3.735, 4.0]",,data,0.5666486778197518
4871,41,"(19.999, 44.0]",3.5365853658536586,"(3.444, 3.735]",,data,1.1063140852671345
4872,28,"(19.999, 44.0]",4.214285714285714,"(4.0, 4.963]",,data,0.7555315704263357
4873,31,"(19.999, 44.0]",4.387096774193548,"(4.0, 4.963]",,data,0.8364813815434431
4874,100,"(96.0, 208.0]",3.93,"(3.735, 4.0]",,data,2.698327037236913
4875,36,"(19.999, 44.0]",4.055555555555555,"(4.0, 4.963]",,data,0.9713977334052887
4876,95,"(44.0, 96.0]",3.7157894736842105,"(3.444, 3.735]",,data,2.5634106853750676
4877,43,"(19.999, 44.0]",3.604651162790698,"(3.444, 3.735]",,data,1.1602806260118728
4878,467,"(208.0, 2314.0]",3.45610278372591,"(3.444, 3.735]",,data,12.601187263896385
4879,21,"(19.999, 44.0]",3.761904761904762,"(3.735, 4.0]",,data,0.5666486778197518
4880,22,"(19.999, 44.0]",3.9545454545454546,"(3.735, 4.0]",,data,0.5936319481921208
4881,203,"(96.0, 208.0]",4.029556650246305,"(4.0, 4.963]",,data,5.477603885590933
4882,50,"(44.0, 96.0]",2.84,"(1.014, 3.444]",,data,1.3491635186184565
4883,388,"(208.0, 2314.0]",3.884020618556701,"(3.735, 4.0]",,data,10.469508904479223
4884,30,"(19.999, 44.0]",4.466666666666667,"(4.0, 4.963]",,data,0.809498111171074
4885,102,"(96.0, 208.0]",3.9901960784313726,"(3.735, 4.0]",,data,2.7522935779816518
4886,420,"(208.0, 2314.0]",3.392857142857143,"(1.014, 3.444]",,data,11.332973556395034
4887,299,"(208.0, 2314.0]",4.344481605351171,"(4.0, 4.963]",,data,8.06799784133837
4888,262,"(208.0, 2314.0]",4.347328244274809,"(4.0, 4.963]",,data,7.069616837560712
4889,171,"(96.0, 208.0]",3.4210526315789473,"(1.014, 3.444]",,data,4.614139233675122
4890,28,"(19.999, 44.0]",3.7857142857142856,"(3.735, 4.0]",,data,0.7555315704263357
4891,120,"(96.0, 208.0]",3.175,"(1.014, 3.444]",,data,3.237992444684296
4892,90,"(44.0, 96.0]",3.933333333333333,"(3.735, 4.0]",,data,2.4284943335132216
4893,41,"(19.999, 44.0]",3.902439024390244,"(3.735, 4.0]",,data,1.1063140852671345
4894,68,"(44.0, 96.0]",4.132352941176471,"(4.0, 4.963]",,data,1.834862385321101
4895,41,"(19.999, 44.0]",3.073170731707317,"(1.014, 3.444]",,data,1.1063140852671345
4896,400,"(208.0, 2314.0]",3.35,"(1.014, 3.444]",,data,10.793308148947652
4897,239,"(208.0, 2314.0]",4.167364016736402,"(4.0, 4.963]",,data,6.449001618996222
4898,245,"(208.0, 2314.0]",3.6653061224489796,"(3.444, 3.735]",,data,6.610901241230437
4899,23,"(19.999, 44.0]",4.086956521739131,"(4.0, 4.963]",,data,0.62061521856449
4900,191,"(96.0, 208.0]",3.816753926701571,"(3.735, 4.0]",,data,5.153804641122504
4901,135,"(96.0, 208.0]",3.5481481481481483,"(3.444, 3.735]",,data,3.6427415002698327
4902,55,"(44.0, 96.0]",4.0181818181818185,"(4.0, 4.963]",,data,1.4840798704803022
4903,404,"(208.0, 2314.0]",4.561881188118812,"(4.0, 4.963]",,data,10.90124123043713
4904,100,"(96.0, 208.0]",3.39,"(1.014, 3.444]",,data,2.698327037236913
4905,241,"(208.0, 2314.0]",3.912863070539419,"(3.735, 4.0]",,data,6.50296815974096
4906,184,"(96.0, 208.0]",3.4293478260869565,"(1.014, 3.444]",,data,4.96492174851592
4907,114,"(96.0, 208.0]",3.9649122807017543,"(3.735, 4.0]",,data,3.076092822450081
4908,138,"(96.0, 208.0]",3.760869565217391,"(3.735, 4.0]",,data,3.7236913113869403
4909,50,"(44.0, 96.0]",3.6,"(3.444, 3.735]",,data,1.3491635186184565
4910,81,"(44.0, 96.0]",3.382716049382716,"(1.014, 3.444]",,data,2.1856449001618996
4911,22,"(19.999, 44.0]",4.0,"(3.735, 4.0]",,data,0.5936319481921208
4912,45,"(44.0, 96.0]",3.8,"(3.735, 4.0]",,data,1.2142471667566108
4913,52,"(44.0, 96.0]",3.8461538461538463,"(3.735, 4.0]",,data,1.4031300593631948
4914,107,"(96.0, 208.0]",3.6261682242990654,"(3.444, 3.735]",,data,2.887209929843497
4915,170,"(96.0, 208.0]",2.088235294117647,"(1.014, 3.444]",,data,4.587155963302752
4916,238,"(208.0, 2314.0]",3.495798319327731,"(3.444, 3.735]",,data,6.422018348623854
4917,301,"(208.0, 2314.0]",3.4219269102990033,"(1.014, 3.444]",,data,8.121964382083108
4918,37,"(19.999, 44.0]",4.081081081081081,"(4.0, 4.963]",,data,0.9983810037776578
4919,50,"(44.0, 96.0]",4.06,"(4.0, 4.963]",,data,1.3491635186184565
4920,207,"(96.0, 208.0]",4.21256038647343,"(4.0, 4.963]",,data,5.58553696708041
4921,191,"(96.0, 208.0]",3.7591623036649215,"(3.735, 4.0]",,data,5.153804641122504
4922,32,"(19.999, 44.0]",3.75,"(3.735, 4.0]",,data,0.8634646519158122
4923,41,"(19.999, 44.0]",4.024390243902439,"(4.0, 4.963]",,data,1.1063140852671345
4924,42,"(19.999, 44.0]",4.761904761904762,"(4.0, 4.963]",,data,1.1332973556395036
4925,23,"(19.999, 44.0]",3.5217391304347827,"(3.444, 3.735]",,data,0.62061521856449
4926,126,"(96.0, 208.0]",3.984126984126984,"(3.735, 4.0]",,data,3.3998920669185106
4927,329,"(208.0, 2314.0]",3.2613981762917934,"(1.014, 3.444]",,data,8.877495952509443
4928,42,"(19.999, 44.0]",4.214285714285714,"(4.0, 4.963]",,data,1.1332973556395036
